participantnumbers,Infantage,sex,priorexpt,angry_dt_infancy,fearful_dt_infancy,happy_dt_infancy,nonface_dt_infancy,angry_dtntrial_infancy,fearful_dtntrial_infancy,happy_dtntrial_infancy,nonface_dtntrial_infancy,dtntrial_infancy_min,angry_dt_3yr,fearful_dt_3yr,happy_dt_3yr,nonface_dt_3yr,angry_dtntrial_3yr,fearful_dtntrial_3yr,happy_dtntrial_3yr,nonface_dtntrial_3yr,dtntrial_3yr_min,AngryHappy_dt_ratio_3yr,FearfulHappy_dt_ratio_3yr,AngryHappy_sl_ratio_3yr,FearfulHappy_sl_ratio_3yr,AngryHappy_dt_ratio_infancy,FearfulHappy_dt_ratio_infancy,AngryHappy_sl_ratio_infancy,FearfulHappy_sl_ratio_infancy,DifferentERPscores,AngryHappy_P400amp_ratio_infancy,FearHappy_P400amp_ratio_infancy,AngryHappy_P400lat_ratio_infancy,FearHappy_P400lat_ratio_infancy,AngryHappy_Ncamp_ratio_infancy,FearHappy_Ncamp_ratio_infancy,AngryHappy_N290lat_ratio_infancy,FearHappy_N290lat_ratio_infancy,AngryHappy_N290amp_ratio_infancy,FearHappy_N290amp_ratio_infancy,AngryHappy_P400amp_ratio_3yr,FearHappy_P400amp_ratio_3yr,AngryHappy_P400lat_ratio_3yr,FearHappy_P400lat_ratio_3yr,AngryHappy_Ncamp_ratio_3yr,FearHappy_Ncamp_ratio_3yr,AngryHappy_N290lat_ratio_3yr,FearHappy_N290lat_ratio_3yr,AngryHappy_N290amp_ratio_3yr,FearHappy_N290amp_ratio_3yr
701,5,0,3,.267616666666667,.438964,.6518025,.18107925,6,5,4,4,4,.940919,.73494,.41619,.58779,3,6,4,6,3,.386652067004198,.276901826900524,.255399725817835,.135772068104465,-.417857107249776,-.195127463118825,-.0389412428318409,-.00513250367258391, , , , , , , , , , , , , , , , , , , , , 
702,5,1,3, , , , , , , , ,0,.65827,.70576,.573119,.79976,5,5,4,5,4,.0691503659688368,.103716614316132,.10468611665431,-.158776195378452, , ,.0526833819463112,-.0317700106703177, , , , , , , , , , , , , , , , , , , , , 
703,7,0,3,.372268333333333,.223202,.189231666666667,.208886166666667,6,5,6,6,5,.76926,.729079,.91724,.40353,4,5,5,5,4,-.0877438482063445,-.114291944635274,-.184513710940648,-.177832437155411,.32597803502523,.0823655682812832,.0728754418318046,.0443819279993778, , , , , , , , , , , , , , , , , , , , , 
704,7,0,3,.2349725,.264375833333333,.416459,.336892,4,6,4,5,4,.552509,.525599,.2513,.53291,5,6,6,5,5,.374727080687079,.353069060457022,.181208037066716,.242774883671433,-.278596444906333,-.223377476034937,.0160874643928861,.0505559795203509, , , , , , , , , , , , , , , , , , , , , 
705,5,0,3,1,1,1,.914935,6,6,6,6,6,.47403,.74472,.56039,.4211,5,5,5,4,5,-.0834863981748226,.141237137099555,.0184318246096388,.0900251967277722,0,0, , , , , , , , , , , , , , , , , , , , , , , 
706,5,0,3,.594508333333333,.3723144,.442858,.46239,6,5,5,5,5, , , , , , , , ,0, , , , ,.146187830142936,-.0865382586554697,.0841293341605337,-.101137588900908, , , , , , , , , , , , , , , , , , , , , 
707,7,1,3, , , , , , , , ,0,.787159,.86623,.897769,.7105,6,5,5,4,5,-.0656467219964295,-.0178792618363162,-.0358113554571343,.0174066494892337, , , , , , , , , , , , , , , , , , , , , , , , , 
708,12,1,3, , , , , , , , ,0,.53293,.57606,.58389,.18598,5,5,5,4,5,-.0456295553446392,-.00675029096081728,-.0510018508329785,-.00751281022589541, , , , , , , , , , , , , , , , , , , , , , , , , 
709,5,1,3,.39561,.2741475,.2075262,.186019,5,4,5,4,4,.65053,.619179,.636639,.73709,5,5,4,5,4,.0107919006750474,-.013903288533848,-.0473201574439229,-.0744410560613948,.311842996656477,.138312098003275,.19672780699574,.079827493732587, , , , , , , , , , , , , , , , , , , , , 
710,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.111069400885394, , , , , , , , , , , , , , , , , , , , , , 
711,7,1,3, , , , , , , , ,0,.82959,.89175,.65441,.24148,6,4,5,3,4,.118045822102426,.153502871630362,.105905389795768,.126426764495767, , , , , , , , , , , , , , , , , , , , , , , , , 
712,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , ,-.0484561587135449, , , , , , , , , , , , , , , , , , , , , 
713,12,0,3, , , , , , , , ,0,.54517,.66956,.45049,.98414,6,6,5,5,5,.095092702328104,.195589482612383,.0702083297166645,.0411761028100397, , , , , , , , , , , , , , , , , , , , , , , , , 
714,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.0530204416887208,.0333858893243786, , , , , , , , , , , , , , , , , , , , , 
715,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
716,12,0,3, , , , , , , , ,0,.870319,.635,1,.68093,5,5,5,4,5,-.0693363003851215,-.223241590214067, , , , ,.253600702628584,-.0310041609577085, , , , , , , , , , , , , , , , , , , , , 
717,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.199974163872312,.320795042208279, , , , , , , , , , , , , , , , , , , , , 
718,12,0,3, , , , , , , , ,0,.574879,.610949,.352549,.20887,6,6,6,6,6,.239727504453176,.268189451353298,.00914281584272913,-.140871374295156, , , ,.521618798955613, , , , , , , , , , , , , , , , , , , , , 
719,7,0,3,.261126666666667,.301642,.4800875,.208856666666667,3,5,4,3,3,.656519,.702069,.505329,.57455,6,6,5,6,5,.130128898100268,.162945441354052,-.0152989484535143,.0913894202125992,-.295408322156102,-.228270136920764,-.0495835564858688,-.00534862885934466, , , , , , , , , , , , , , , , , , , , , 
720,12,1,3,.336856,.5734025,.474008,.1713075,5,4,5,4,4, , , , , , , , ,0, , , , ,-.16914303755007,.094895458848274,-.117850870688748,-.336021688226786, , , , , , , , , , , , , , , , , , , , , 
721,12,0,3,.442818,.3135396,.4626142,.1500185,5,5,5,6,5,1,.718629,.66644,.57799,6,6,6,6,6,.200163222198219,.0376797112634821, ,.193921022897962,-.021863812663168,-.192068376138853,.2617784831041,.0626971175291671, , , , , , , , , , , , , , , , , , , , , 
722,12,0,3, , , , , , , , ,0,.735029,.9442,.898619,.72521,6,6,6,5,6,-.100137850993604,.0247343879133003,.0645067125202687,.27953132763229, , ,.287621421306788, , , , , , , , , , , , , , , , , , , , , , 
723,12,0,3, , , , , , , , ,0,.754419,.81832,.427779,.34271,4,4,6,4,4,.276298894093883,.313410892713982,.268314955468259,.248140020527835, , , , , , , , , , , , , , , , , , , , , , , , , 
724,12,0,3,.2271246,.27906,.23987,.5095025,5,4,4,4,4,.88543,.83916,.768469,.86906,6,5,5,6,5,.0707183449533497,.0439722100061644,.164365152664011,-.232331754736397,-.0272923926743478,.0755207831499433,-.0155412862676406,.0449540541634619, , , , , , , , , , , , , , , , , , , , , 
725,12,1,3,.377268,.3771965,.083144,.0880378333333333,4,4,4,6,4,.790189,.67627,.77605,.80037,6,6,5,6,5,.00902735789365481,-.068703866916382,.07030136158079,-.205821301288777,.638827832463098,.638771735269871,.14286829600248,.142735105157205, , , , , , , , , , , , , , , , , , , , , 
726,12,1,3,.31334,.6517625,.380126,.280606666666667,4,4,5,3,4, , , , , , , , ,0, , , , ,-.0963075334623471,.263242104161448,.0989245932482414,.0888904220128247, , , , , , , , , , , , , , , , , , , , , 
727,12,0,3, , , , , , , , ,0,.82708,.862319,.90956,.61699,5,5,5,6,5,-.0474940114243597,-.0266615271133074,-.0337644561186203,-.00177032458306906, , , , , , , , , , , , , , , , , , , , , , , , , 
728,7,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
731,12,1,3, , , , , , , , ,0,.89817,.513399,.75634,.35269,6,5,5,6,5,.0857232654985464,-.191331446856401,.0800916612822315,-.210875767657397, , , , , , , , , , , , , , , , , , , , , , , , , 
732,5,0,3,.506291666666667,.380114,1,.368352,6,5,6,5,5, , , , , , , , ,0, , , , ,-.327764100578131,-.449155649460842, , , , , , , , , , , , , , , , , , , , , , , 
733,5,0,3, , , , , , , , ,0,.76449,.828319,.94588,.38189,5,4,4,4,4,-.106053076234967,-.0662614509420871,-.24054490994841,-.324347353301577, , ,.123090753950287,.0843735674231445, , , , , , , , , , , , , , , , , , , , , 
734,12,1,3,.238255,.191892,.176182666666667,.0978494,6,5,3,5,3,.53885,.640349,.513329,.29375,6,6,5,6,5,.0242553786000291,.110100045246594,.0461331517431717,-.108212713044019,.149774835459776,.0426797461384646,.0808860211071002,.0217849026408435, , , , , , , , , , , , , , , , , , , , , 
736,7,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0410138741539398,-.310595634550689, , , , , , , , , , , , , , , , , , , , , 
737,12,0,3,.656655,1,.4704372,.489950333333333,4,4,5,3,4,.96389,.715099,.82347,.52919,6,6,4,6,4,.078562796526721,-.0704362300293324,.342239204902581,.279107254906203,.165219668807929,.360139691786905,.25000420356294, , , , , , , , , , , , , , , , , , , , , , 
738,7,0,3,.189240666666667,.4939722,.186002833333333,.156592666666667,6,5,6,6,5,.823069,.676019,.685549,.88199,3,4,5,2,3,.0911562768043336,-.00699928317939312,.0276682988972491,-.0731552781958653,.00862861937204337,.452912756453656,.00444813093518995,-.0422429106054142, , , , , , , , , , , , , , , , , , , , , 
739,7,1,3,.4664972,.5391435,.104362,.594646166666667,5,6,3,6,3, , , , , , , , ,0, , , , ,.634368684957692,.675645351904529,.0113892056008386,-.0486837894159716, , , , , , , , , , , , , , , , , , , , , 
740,12,1,3,.5017322,.501761,.277397833333333,.45736,5,5,6,3,5,.38195,.305479,.35249,.51729,6,5,5,5,5,.0401121943249278,-.0714486548758377,.0270843050426751,-.0465014923504167,.287929302002263,.287955622227646,-.134822469024059,-.134755876417354, , , , , , , , , , , , , , , , , , , , , 
741,12,0,3, , , , , , , , ,0,.862349,1,.617269,.74951,6,5,4,4,4,.165637346936845,.236652653331017,.149943696052058, , , ,-.226248131801666,.106387599771312, , , , , , , , , , , , , , , , , , , , , 
742,12,0,3,.4015375,.558425,.35904,.2937925,4,6,3,4,3, , , , , , , , ,0, , , , ,.0558753052778973,.217321641697503,.0381664565572112,.09396190638842, , , , , , , , , , , , , , , , , , , , , 
743,12,0,3,1,.885416666666667,.811532,.4802,6,6,5,6,5,.79396,.587749,.51251,.62061,6,6,6,6,6,.215427832250262,.0683829898233052,-.104733323410975,-.0052635707656226,.104037908245617,.0435397181529356, ,.082848894356224, , , , , , , , , , , , , , , , , , , , , 
744,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.269622052328931,-.356628286815603, , , , , , , , , , , , , , , , , , , , , 
745,12,0,3,1,.68606,.42135,.4075952,4,4,4,5,4,.47005,.66605,.819209,.53886,1,1,5,4,1,-.270821456355938,-.10311938860495,-.150255117523379,-.0190021611982383,.407112955992542,.239035226338935, ,.150652433254818, , , , , , , , , , , , , , , , , , , , , 
746,12,0,3,.14358,.300323333333333,.192571833333333,.1762,3,3,6,4,3, , , , , , , , ,0, , , , ,-.145743168637585,.218609366224258,-.0710962388813958,.127387893624124, , , , , , , , , , , , , , , , , , , , , 
747,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0520019108596154,-.000103528797407924, , , , , , , , , , , , , , , , , , , , , 
748,12,1,3,.254506666666667,.2427904,.285982,.414738333333333,6,5,5,6,5,.75653,.76119,.78058,.53685,5,6,6,5,5,-.0156462452264314,-.0125764543349527,-.0473740648458834,-.0960450266488021,-.0582349552812085,-.0816827807200225,-.0352274781782889,-.0489848636877949, , , , , , , , , , , , , , , , , , , , , 
750,5,1,3, , , , , , , , ,0,.758059,.84931,.57608,.47365,6,6,5,6,5,.136401829194709,.191687888928644,-.178549160809026,.15018002812722, , ,.102138352324324,.0959077447060565, , , , , , , , , , , , , , , , , , , , , 
751,5,1,3, , , , , , , , ,0,1,1,.98024,.83814,4,6,6,4,4,.00997858845392478,.00997858845392478, , , , ,-.238091764515708,-.105565006477958, , , , , , , , , , , , , , , , , , , , , 
752,12,0,3,.221923333333333,.359041666666667,.384058,.360538,6,6,5,5,5, , , , , , , , ,0, , , , ,-.2675571964813,-.0336648426254173,-.0101251451335111,.136900066887494, , , , , , , , , , , , , , , , , , , , , 
753,12,1,3, , , , , , , , ,0,.532309,.323139,.41149,.34268,6,4,6,6,4,.12801348592232,-.120266147946787,.133557587355619,.0302594865969893, , ,.189853532558681, , , , , , , , , , , , , , , , , , , , , , 
754,12,1,3, , , , , , , , ,0,1,.988049,.850929,.70889,5,5,5,6,5,.0805384755439025,.0745631540997227, ,.442960772838174, , ,.131973585772311,.132091784906272, , , , , , , , , , , , , , , , , , , , , 
755,12,1,3,.51609,.28067,.20556275,.225193333333333,3,3,4,6,3, , , , , , , , ,0, , , , ,.430300099320622,.154467690627585,.0823568010055636,.0895032002079357, , , , , , , , , , , , , , , , , , , , , 
756,5,0,3,.176196833333333,.2251365,.19577,.15663,6,6,5,5,5,.809899,.39166,.539139,.50148,3,1,4,5,1,.20070598456085,-.15844344482536,.555448453615655,.380847821114034,-.0526207309701896,.0697696519298229,-.0270044464813918,.0379448166611176, , , , , , , , , , , , , , , , , , , , , 
757,12,0,3, , , , , , , , ,0,.901549,1,.831309,1,4,4,5,2,4,.0405341926459064,.0921149844182495,.492558404251982, , , ,.289485411628503,.0962270340613809, , , , , , , , , , , , , , , , , , , , , 
758,5,1,3, , , , , , , , ,0,.438699,.41127,.40339,.57804,5,5,5,4,5,.0419302472779005,.00967274691282252,.029547678537324,.00674474254376917, , ,-.00379847787108549,-.02748197305024, , , , , , , , , , , , , , , , , , , , , 
759,12,0,3, , , , , , , , ,0,.64659,.67922,.583849,.60768,6,6,5,6,5,.0509907439539872,.0755073554968098,.0682151757093241,.0934175927400613, , , , , , , , , , , , , , , , , , , , , , , , , 
760,12,0,3,.78914,1,.784163333333333,.823435,4,3,6,4,3, , , , , , , , ,0, , , , ,.00316319590839653,.12097360293994,-.227290860823281, , , , , , , , , , , , , , , , , , , , , , 
761,12,0,3,.430895,.5584625,.489874,.493942,4,4,5,5,4,.797059,.677899,.712149,.55825,6,5,6,6,5,.0562612973162082,-.0246394369115311,.123828795785153,.125897166809223,-.0640540678498081,.0654260344841565,.0598101103412882,.0434429453995546, , , , , , , , , , , , , , , , , , , , , 
762,12,0,3,.21539375,.280714666666667,.483443333333333,1,4,3,3,5,3,.161489,.13048,.33781,.26449,4,3,4,6,3,-.353137098211693,-.442738474022507,-.206898265383991,-.252466346449313,-.383565196704764,-.265296792897106,-.0123132806998036,.064680575224597, , , , , , , , , , , , , , , , , , , , , 
763,5,1,3,.49311,.872361666666667,.591163333333333,.437591666666667,6,6,6,6,6,.574579,1,.72506,.73463,3,3,3,4,3,-.115786768479555,.159379963595469,-.00858670362330567, ,-.0904323018181148,.192137704059263,.0044083187715145,.169773446086412, , , , , , , , , , , , , , , , , , , , , 
764,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , ,.0344697230832804, , , , , , , , , , , , , , , , , , , , , 
765,12,0,3,.728606666666667,.991968,.81176,.22712,6,5,5,5,5,1,1,.874399,.74467,1,4,5,3,1,.0670086785150867,.0670086785150867, , ,-.0539828179437795,.0999086336742569,.212561064613661,.656934085557702, , , , , , , , , , , , , , , , , , , , , 
766,12,1,3, , , , , , , , ,0,.501589,.63683,.717169,.16968,5,4,5,6,4,-.176884992754919,-.0593346080757814,-.120481057118662,-.00918851213290259, , ,.069132056186297,-.0638976407070482, , , , , , , , , , , , , , , , , , , , , 
767,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.136695572206308,.285694233602385, , , , , , , , , , , , , , , , , , , , , 
768,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.297656263464824,.245796293975557, , , , , , , , , , , , , , , , , , , , , 
769,5,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.0109066854671849,.163643638667661, , , , , , , , , , , , , , , , , , , , , 
770,7,1,3,.33291,.387776,.274126666666667,.43744,4,5,3,3,3, , , , , , , , ,0, , , , ,.0968365447446887,.171700975168554,.0612369050388134,.111986485740796, , , , , , , , , , , , , , , , , , , , , 
771,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.230843084876651,-.016966020473678, , , , , , , , , , , , , , , , , , , , , 
772,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-2.3473341199029E-05, , , , , , , , , , , , , , , , , , , , , , 
773,12,0,3,.37606,.810093333333333,.56437,.676285,5,6,5,4,5,.926289,.77439,.83967,.58482,4,6,6,6,4,.0490492701132925,-.0404445931378016,.11803540390741,-.163870231274787,-.200238188913582,.178777656248863,-.0670394668229381,.115302235021165, , , , , , , , , , , , , , , , , , , , , 
774,5,0,3,.246727,.394956,.463725,.35764875,5,6,6,4,5,.84297,.950849,1,.75446,6,6,4,6,4,-.0852048595473611,-.0251946716532135, , ,-.305436538992078,-.0800867842656354,-.114777819612707,.0348490854449383, , , , , , , , , , , , , , , , , , , , , 
775,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.0474157688660594,.0784509960909904, , , , , , , , , , , , , , , , , , , , , 
776,5,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.0250712755213081,.0934834029169828, , , , , , , , , , , , , , , , , , , , , 
777,5,1,3,.463713333333333,.497708,.29375,.450698,6,5,4,5,4,.6076,.548649,.5553,.51931,5,4,6,4,4,.0449737724653883,-.00602473483829413,.0126598846141261,.0601976807418796,.22438489871897,.257699081947494,.0625097120768686,.0769367382815567, , , , , , , , , , , , , , , , , , , , , 
778,5,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
779,5,1,3, , , , , , , , ,0,.777179,.925939,.827239,.92144,6,4,5,5,4,-.0312013452853309,.0562977632619164,.0994799410931909,.160060783415948, , , , , , , , , , , , , , , , , , , , , , , , , 
780,5,1,3,.6958775,.76444,.701666,.513576,4,4,5,5,4, , , , , , , , ,0, , , , ,-.00414191043069506,.0428168222488687,-.0889988295373065,.0188545444302915, , , , , , , , , , , , , , , , , , , , , 
781,12,1,3, , , , , , , , ,0,.693629,.77198,.897719,.54474,5,5,5,5,5,-.128249760580338,-.0753063875584761,-.0742463519177228,-.0161873426093529, , ,-.0908372966080543,.0521210607487343, , , , , , , , , , , , , , , , , , , , , 
782,5,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0233563260770487,-.0951347904573361, , , , , , , , , , , , , , , , , , , , , 
783,5,0,3,.391992,.4406275,.18608425,.070229,3,4,4,5,3,.881739,.52288,.69893,.76027,4,3,6,5,3,.115652929234394,-.144089506551755,.168563800612926,-.222722480620155,.356194792641974,.406156817707662,-.15645118680042,.259827910244324, , , , , , , , , , , , , , , , , , , , , 
784,7,1,3,.574915,.493081666666667,.7056475,.458512,6,6,4,5,4,.55273,.627109,.40164,.54517,5,6,6,6,5,.158313861500257,.219168135278868,-.0308324734771684,.147539940002218,-.10208990189858,-.177325987591025,-.043425693684237,-.0169520126373971, , , , , , , , , , , , , , , , , , , , , 
785,7,1,3, , , , , , , , ,0,.85062,.73455,.561899,.62061,5,2,3,3,2,.204401498316129,.133172226597421,.282125457341926,.273852083033116, , ,-.230761193682781,.0373155702194514, , , , , , , , , , , , , , , , , , , , , 
786,12,1,3,.439058,.556638,.656725,.552728,5,5,4,5,4,.604289,.254489,.50534,.42619,6,5,5,4,5,.089173047928632,-.33014138707525,-.078205724382079,-.225428921827755,-.19864060676247,-.0824872688552395,-.0151507118034796,-.0564777714902781, , , , , , , , , , , , , , , , , , , , , 
787,5,0,3, , , , , , , , ,0,.51926,.744839,.210439,.5876,4,4,4,4,4,.423216970285008,.559418305456631,.161073975303175,.265158264881759, , , ,-.0453574621111316, , , , , , , , , , , , , , , , , , , , , 
788,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.131122593484433,.0405184816168851, , , , , , , , , , , , , , , , , , , , , 
789,12,1,3,.6820762,.3213676,.290614166666667,.0781935,5,5,6,4,5, , , , , , , , ,0, , , , ,.402452873749375,.0502522052263757,.330716901131888,.00454933069057056, , , , , , , , , , , , , , , , , , , , , 
790,7,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.213500780481236,.0829580433508305, , , , , , , , , , , , , , , , , , , , , 
791,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0956198084498312,-.115100090315842, , , , , , , , , , , , , , , , , , , , , 
792,12,0,3, , , , , , , , ,0,.35276,.215379,.558729,.22519,4,4,4,4,4,-.22596981422705,-.443542761475143,.0321965727903399,.142790629851694, , ,-.101733918152952,.0867743233914176, , , , , , , , , , , , , , , , , , , , , 
793,12,1,3, , , , , , , , ,0,.56181,.617249,.264369,.81337,3,4,2,2,2,.360020044082457,.40026405994433,.0816036571661619,.203523657516371, , ,-.133216171531283,.0378734063633305, , , , , , , , , , , , , , , , , , , , , 
794,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0610461342855555,.171208954024545, , , , , , , , , , , , , , , , , , , , , 
795,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
796,7,0,3, , , , , , , , ,0,.811339,.774079,.50307,.5604,5,6,6,5,5,.2345305000194,.212198420074713,.333276743466031,.320434175812457, , ,.00775986030023781,.0152170634625475, , , , , , , , , , , , , , , , , , , , , 
797,7,0,3,.41467,.450441333333333,.385196666666667,.254606833333333,6,6,3,6,3, , , , , , , , ,0, , , , ,.0368478079679947,.0780776684002722,-.0845686513310266,.0548934584826796, , , , , , , , , , , , , , , , , , , , , 
798,12,0,3, , , , , , , , ,0,.79547,.49768,.529229,.67418,5,5,5,5,5,.200982260875867,-.030722293796237,.402959391272395,.166643731938902, , , , , , , , , , , , , , , , , , , , , , , , , 
800,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
801,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0321895149193243, , , , , , , , , , , , , , , , , , , , , , 
802,12,0,3,.98665,.93128,.643651666666667,.8626175,3,6,6,4,3,.60331,.56805,.483099,.66622,5,6,6,4,5,.110649856545739,.080817277093923,.0835202575807001,.0605054199296524,.210389488243996,.182629087611209,.42035550345737,.244624362123547, , , , , , , , , , , , , , , , , , , , , 
803,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0432126165174026,.225993926743155, , , , , , , , , , , , , , , , , , , , , 
804,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.166787539892543,-.0526298989025547, , , , , , , , , , , , , , , , , , , , , 
805,12,1,3,.176213333333333,.140912,.1291174,.185998333333333,3,5,5,6,3, , , , , , , , ,0, , , , ,.154245636589482,.0436789475516369,.0715421871928225,.0189340997544786, , , , , , , , , , , , , , , , , , , , , 
806,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.0952266787554759,.286764913302509, , , , , , , , , , , , , , , , , , , , , 
807,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
808,12,0,3,.3801586,.411336,.522651666666667,.21049,5,5,6,4,5,.685779,.75666,.82343,.77605,4,5,4,5,4,-.0912073808200189,-.0422570866216481,.2340354742218,.094321810061064,-.157832793808134,-.119183229757138,-.0681836790393013,.121492138473306, , , , , , , , , , , , , , , , , , , , , 
809,12,0,3, , , , , , , , ,0,.58455,.450639,.457189,.53861,6,5,6,4,5,.122258070399591,-.00721502311010456,.127043275542576,-.0348166197947217, , , , , , , , , , , , , , , , , , , , , , , , , 
810,12,1,3,.5750225,.284100333333333,.1134868,.552538,6,6,5,5,5, , , , , , , , ,0, , , , ,.670340545872075,.429122370995574,.0593048908023603,.0451683887139077, , , , , , , , , , , , , , , , , , , , , 
811,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.177646015267299,.0113293791372295, , , , , , , , , , , , , , , , , , , , , 
812,12,0,3, , , , , , , , ,0,.607559,.82325,.568409,.83325,5,6,5,4,5,.0332917222237339,.183120290243515,.066604789945225,.285758110467788, , , , , , , , , , , , , , , , , , , , , , , , , 
813,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.145778086527462,.0835323718833891, , , , , , , , , , , , , , , , , , , , , 
814,12,1,3,.137014333333333,.1605402,.3094446,.1598805,3,5,5,6,3,.52578,.713409,.705359,.57218,6,5,5,5,5,-.145864114450115,.00567393682406144,-.141828093188916,-.0725634043043519,-.386217530421611,-.316828118696605,-.215697505516626,-.180943776019031, , , , , , , , , , , , , , , , , , , , , 
815,12,1,3, , , , , , , , ,0,.89385,.675939,.708709,.82979,5,6,6,6,5,.115528351842272,-.0236666647407862,.103939203572155,.0314761768330981, , , ,.374892443833726, , , , , , , , , , , , , , , , , , , , , 
816,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.0530482928730687,.0464222962637042, , , , , , , , , , , , , , , , , , , , , 
817,12,0,3,.1997062,.473488333333333,.189259166666667,.16052,5,6,6,5,5, , , , , , , , ,0, , , , ,.026858518080573,.428864939764641,.014081380228981,.196539799542017, , , , , , , , , , , , , , , , , , , , , 
818,12,0,3,.6743888,.44396,.244755,.521268,5,3,4,5,3, , , , , , , , ,0, , , , ,.46742827400892,.2892415585547,-.0750095704195222,.191241719765617, , , , , , , , , , , , , , , , , , , , , 
819,12,1,3,.48499,.3951265,.480181666666667,.509561666666667,4,6,6,6,4,.8427,.846829,.948879,.64332,5,5,5,6,5,-.0592655975538896,-.0568299523085045,-.00357502929829045,-.0742626573157844,.00498184260830977,-.097171681821012,.104952992000824,.0635844570555873, , , , , , , , , , , , , , , , , , , , , 
820,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.130433045831877,-.444563626457695, , , , , , , , , , , , , , , , , , , , , 
821,12,0,3, , , , , , , , ,0,.548479,.61114,.551889,.67815,5,5,6,5,5,-.00309896325592885,.0509454192457798,.063224878506271,.104378454626781, , , ,.223539803791405, , , , , , , , , , , , , , , , , , , , , 
822,12,0,3, , , , , , , , ,0,.66632,.917529,.88229,.16836,6,5,6,5,5,-.139460548491873,.0195791910186524,.179477704816232,.23809342267039, , ,-.141656752858024,.0104636565204283, , , , , , , , , , , , , , , , , , , , , 
823,12,0,3,.27088,.388593333333333,.340764,.169667,6,6,5,3,5, , , , , , , , ,0, , , , ,-.114256005127165,.065577366741131,-.0724524588596372,-.0775547748266859, , , , , , , , , , , , , , , , , , , , , 
824,12,0,3,.51608,.117454,.34487,.2900252,3,3,5,5,3,.54849,.74472,.646839,.32529,2,3,4,5,2,-.0822777662049528,.0703390944976102,.213216780119014,.255916408646249,.198861722515826,-.491897457194522,.115114621700276,-.0976743598101348, , , , , , , , , , , , , , , , , , , , , 
825,12,1,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,.117660957340217,.26830519807439, , , , , , , , , , , , , , , , , , , , , 
826,12,0,3, , , , , , , , ,0,.878569,.76912,.65136,.64654,6,4,4,6,4,.148509505996683,.0829015544041451,.0913708009039613,.0240490178768453, , ,-.0313940323195855,.0353328273326284, , , , , , , , , , , , , , , , , , , , , 
827,7,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , , ,.210416755225974, , , , , , , , , , , , , , , , , , , , , 
828,12,0,3, , , , , , , , ,0, , , , , , , , ,0, , , , , , ,-.350662006873645,-.0611546507144428, , , , , , , , , , , , , , , , , , , , , 
